Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
76,1186.00,0.001,-6.461,9.4683111524989e+01,2.6477,49.7845,2.0595,17.1308,2.9434,0.0000,5.7449,0.1516,7.6219,0.0000,0.0000,9.7155,2.9572,1.4152,0.4753,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5379097783412e+03,-1.1696053039078e+03,2.5241028984918e+02,3.5760565754145e+01,1.3930998975173e+02,4.1766202e-01,4.2526914e-02,1.2853114e-02,8.3069893e-03,0.0000000e+00,4.8564544e-02,3.8033834e-03,6.6118172e-02,0.0000000e+00,0.0000000e+00,1.1021027e-01,1.9222737e-04,2.0695253e-02,2.4600601e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5398,5.4261095346386e+00,3.2110,-8.8914849555362e+01,-6.9653110154878e+01,1.3200657506413e+01,1.6898694854931e+00,6.8758280729607e+00,-1.6268246278966e+03,-1.2392584140627e+03, 2.6561094735560e+02, 3.7450435239639e+01, 1.4618581782469e+02, 2.4834724416022e-03,-2.1321405099001e-04, 6.6313580221722e-05, 5.6932329257507e-06, 2.4037557748804e-03,-2.1194616152317e-04, 6.7218057773646e-05, 5.9268123155631e-06
77,1185.00,0.001,-6.472,9.4609764200208e+01,2.6476,49.7921,2.0611,17.1441,2.9440,0.0000,5.7408,0.1515,7.5921,0.0000,0.0000,9.7227,2.9595,1.4163,0.4756,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5364755238398e+03,-1.1688532395412e+03,2.5211554661637e+02,3.5733891978709e+01,1.3917790867826e+02,4.1768549e-01,4.2578591e-02,1.2838116e-02,8.3257815e-03,0.0000000e+00,4.8594741e-02,3.8025915e-03,6.5825002e-02,0.0000000e+00,0.0000000e+00,1.1032937e-01,1.9144212e-04,2.0674985e-02,2.4746737e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5476,5.4992979647152e+00,3.2115,-9.0081056851449e+01,-7.0580559917743e+01,1.3373450559754e+01,1.7123760643643e+00,6.9670546991101e+00,-1.6265565806913e+03,-1.2394337994589e+03, 2.6548899717612e+02, 3.7446268043073e+01, 1.4614496337737e+02, 2.4818687137840e-03,-2.1318527761706e-04, 6.6278132467811e-05, 5.6930981045117e-06, 2.4011181710397e-03,-2.1190047144852e-04, 6.7194420704870e-05, 5.9299577995808e-06
78,1184.00,0.001,-6.484,9.3763310056629e+01,2.6478,49.8175,2.0797,17.0810,2.9628,0.0000,5.7709,0.1520,7.5531,0.0000,0.0000,9.7071,2.9676,1.4283,0.4799,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5217784922427e+03,-1.1578485983258e+03,2.4975458526356e+02,3.5411751729512e+01,1.3786515927494e+02,4.1834605e-01,4.3023839e-02,1.2709266e-02,8.3529905e-03,0.0000000e+00,4.8933070e-02,3.8280995e-03,6.5483073e-02,0.0000000e+00,0.0000000e+00,1.1034900e-01,1.9128295e-04,2.0782295e-02,2.5061959e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5546,6.3450204314091e+00,3.1478,-1.0450100372228e+02,-8.2018162293991e+01,1.5429325346248e+01,2.0156934109162e+00,8.0136564884567e+00,-1.6262794959649e+03,-1.2398667606198e+03, 2.6518391060981e+02, 3.7427445140428e+01, 1.4587881576339e+02, 2.4702133387971e-03,-2.1183845146019e-04, 6.6000052355398e-05, 5.6599762731698e-06, 2.3808028679585e-03,-2.1017014302201e-04, 6.7231999313220e-05, 5.9350394362688e-06
79,1184.00,0.001,-6.484,9.3763310056500e+01,2.6478,49.8175,2.0797,17.0810,2.9628,0.0000,5.7709,0.1520,7.5531,0.0000,0.0000,9.7071,2.9676,1.4283,0.4799,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5217784922406e+03,-1.1578485983243e+03,2.4975458526322e+02,3.5411751729465e+01,1.3786515927474e+02,4.1834605e-01,4.3023839e-02,1.2709266e-02,8.3529905e-03,0.0000000e+00,4.8933070e-02,3.8280995e-03,6.5483073e-02,0.0000000e+00,0.0000000e+00,1.1034900e-01,1.9128295e-04,2.0782295e-02,2.5061959e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5546,6.3450204315228e+00,3.1478,-1.0450100372423e+02,-8.2018162295533e+01,1.5429325346530e+01,2.0156934109578e+00,8.0136564885984e+00,-1.6262794959648e+03,-1.2398667606198e+03, 2.6518391060975e+02, 3.7427445140423e+01, 1.4587881576334e+02, 2.4702133387949e-03,-2.1183845145998e-04, 6.6000052355350e-05, 5.6599762731649e-06, 2.3808028679550e-03,-2.1017014302174e-04, 6.7231999313212e-05, 5.9350394362690e-06
80,1183.00,0.001,-6.495,9.2845816132919e+01,2.6480,49.8442,2.1003,17.0097,2.9836,0.0000,5.8046,0.1525,7.5134,0.0000,0.0000,9.6895,2.9760,1.4415,0.4847,0.0000,0.0000,0.0000,0.0000,0.0000,-1.5058699941151e+03,-1.1459020700391e+03,2.4720524951136e+02,3.5062333296392e+01,1.3644506482054e+02,4.1907018e-01,4.3512371e-02,1.2569290e-02,8.3808613e-03,0.0000000e+00,4.9303940e-02,3.8561929e-03,6.5137397e-02,0.0000000e+00,0.0000000e+00,1.1035962e-01,1.9117994e-04,2.0903585e-02,2.5397253e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5613,7.2617230783674e+00,3.0968,-1.2013177960026e+02,-9.4420301249414e+01,1.7657163307933e+01,2.3449133121224e+00,9.1476592447188e+00,-1.6260017737153e+03,-1.2403223712885e+03, 2.6486241281930e+02, 3.7407246608514e+01, 1.4559272406526e+02, 2.4576573553437e-03,-2.1036577033853e-04, 6.5700033500577e-05, 5.6236635788812e-06, 2.3588876468487e-03,-2.0827915919642e-04, 6.7276972895910e-05, 5.9402538169886e-06
81,1182.00,0.001,-6.507,9.1943317739572e+01,2.6483,49.8703,2.1209,16.9385,3.0043,0.0000,5.8381,0.1531,7.4742,0.0000,0.0000,9.6723,2.9841,1.4547,0.4894,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4902262360514e+03,-1.1341546237374e+03,2.4469753105451e+02,3.4718515050029e+01,1.3504904933756e+02,4.1978697e-01,4.4000500e-02,1.2430852e-02,8.4084513e-03,0.0000000e+00,4.9673079e-02,3.8839363e-03,6.4793529e-02,0.0000000e+00,0.0000000e+00,1.1037237e-01,1.9106347e-04,2.1024727e-02,2.5733987e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5680,8.1634340867808e+00,3.0589,-1.3549819944825e+02,-1.0661731117726e+02,1.9847361626632e+01,2.6687879007570e+00,1.0262730303371e+01,-1.6257244354997e+03,-1.2407719349147e+03, 2.6454489268114e+02, 3.7387302950786e+01, 1.4531177964093e+02, 2.4453198908870e-03,-2.0891379099701e-04, 6.5405089372342e-05, 5.5878272704510e-06, 2.3373404932454e-03,-2.0641484438401e-04, 6.7322594007185e-05, 5.9453822862691e-06
82,1181.00,0.001,-6.518,9.1055425806526e+01,2.6485,49.8958,2.1416,16.8676,3.0251,0.0000,5.8715,0.1536,7.4353,0.0000,0.0000,9.6557,2.9919,1.4679,0.4942,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4748403646375e+03,-1.1226010926416e+03,2.4223035587515e+02,3.4380152397218e+01,1.3367648487014e+02,4.2049650e-01,4.4488151e-02,1.2293930e-02,8.4357645e-03,0.0000000e+00,5.0040457e-02,3.9113266e-03,6.4451460e-02,0.0000000e+00,0.0000000e+00,1.1038730e-01,1.9093378e-04,2.1145729e-02,2.6072139e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5745,9.0505424074512e+00,3.0295,-1.5060711081488e+02,-1.1861451732444e+02,2.2000889516517e+01,2.9874552710822e+00,1.1359360390250e+01,-1.6254474754523e+03,-1.2412156099660e+03, 2.6423124539167e+02, 3.7367607668300e+01, 1.4503584526039e+02, 2.4331951287584e-03,-2.0748198665557e-04, 6.5115089795339e-05, 5.5524557123731e-06, 2.3161517325683e-03,-2.0457652120628e-04, 6.7368861714405e-05, 5.9504250837131e-06
83,1180.00,0.001,-6.530,9.0181766677852e+01,2.6487,49.9206,2.1623,16.7968,3.0457,0.0000,5.9047,0.1541,7.3968,0.0000,0.0000,9.6396,2.9994,1.4811,0.4990,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4597057972046e+03,-1.1112365147867e+03,2.3980269237032e+02,3.4047106534792e+01,1.3232676805406e+02,4.2119884e-01,4.4975246e-02,1.2158501e-02,8.4628051e-03,0.0000000e+00,5.0406046e-02,3.9383608e-03,6.4111182e-02,0.0000000e+00,0.0000000e+00,1.1040446e-01,1.9079113e-04,2.1266601e-02,2.6411684e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5810,9.9234215824381e+00,3.0061,-1.6546509069349e+02,-1.3041703404476e+02,2.4118677802519e+01,3.3010480020479e+00,1.2438020823079e+01,-1.6251708878981e+03,-1.2416535488314e+03, 2.6392137017284e+02, 3.7348154536840e+01, 1.4476478887714e+02, 2.4212774730589e-03,-2.0606985276951e-04, 6.4829909351226e-05, 5.5175377558814e-06, 2.2953120672118e-03,-2.0276354089525e-04, 6.7415774813823e-05, 5.9553824548364e-06
84,1180.00,0.001,-6.530,9.0181766677922e+01,2.6487,49.9206,2.1623,16.7968,3.0457,0.0000,5.9047,0.1541,7.3968,0.0000,0.0000,9.6396,2.9994,1.4811,0.4990,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4597057972059e+03,-1.1112365147877e+03,2.3980269237052e+02,3.4047106534824e+01,1.3232676805417e+02,4.2119884e-01,4.4975246e-02,1.2158501e-02,8.4628051e-03,0.0000000e+00,5.0406046e-02,3.9383608e-03,6.4111182e-02,0.0000000e+00,0.0000000e+00,1.1040446e-01,1.9079113e-04,2.1266601e-02,2.6411684e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.5810,9.9234215823549e+00,3.0061,-1.6546509069208e+02,-1.3041703404366e+02,2.4118677802301e+01,3.3010480020161e+00,1.2438020822974e+01,-1.6251708878980e+03,-1.2416535488314e+03, 2.6392137017282e+02, 3.7348154536841e+01, 1.4476478887714e+02, 2.4212774730590e-03,-2.0606985276968e-04, 6.4829909351228e-05, 5.5175377558858e-06, 2.2953120672132e-03,-2.0276354089548e-04, 6.7415774813801e-05, 5.9553824548375e-06
85,1179.00,0.001,-6.542,8.8988901261397e+01,2.6463,50.0853,2.1751,16.7208,3.0227,0.0000,5.8303,0.1550,7.3444,0.0000,0.0000,9.6464,3.0145,1.4997,0.5057,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4408343765870e+03,-1.0973235622330e+03,2.3655325851604e+02,3.3627177523224e+01,1.3050221892033e+02,4.2269094e-01,4.5461137e-02,1.1951275e-02,8.4857821e-03,0.0000000e+00,5.0206108e-02,3.9883048e-03,6.3844456e-02,0.0000000e+00,0.0000000e+00,1.1079079e-01,1.9076081e-04,2.1261657e-02,2.6852932e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6047,1.1123949254067e+01,3.0051,-1.8419646255021e+02,-1.4501843990360e+02,2.6979322140696e+01,3.7016583145260e+00,1.3866715977097e+01,-1.6250308391372e+03,-1.2423420021365e+03, 2.6353258065673e+02, 3.7328835837750e+01, 1.4436893489743e+02, 2.4000478674096e-03,-2.0436157538882e-04, 6.4294741948060e-05, 5.4746302905634e-06, 2.2610563490630e-03,-2.0057538531554e-04, 6.7238957164973e-05, 5.9646809541779e-06
86,1178.00,0.001,-6.553,8.7960189033795e+01,2.6451,50.1862,2.1914,16.6480,3.0190,0.0000,5.8037,0.1558,7.2988,0.0000,0.0000,9.6437,3.0257,1.5161,0.5116,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4239927942320e+03,-1.0848145767769e+03,2.3373063946186e+02,3.3253561767160e+01,1.2892483335789e+02,4.2380694e-01,4.5946145e-02,1.1780489e-02,8.5105136e-03,0.0000000e+00,5.0253907e-02,4.0276278e-03,6.3547386e-02,0.0000000e+00,0.0000000e+00,1.1101434e-01,1.9065518e-04,2.1313225e-02,2.7254074e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6206,1.2156416469878e+01,2.9970,-2.0083530231366e+02,-1.5809296590950e+02,2.9454113223418e+01,4.0562142806150e+00,1.5112193320003e+01,-1.6248280965456e+03,-1.2429075426864e+03, 2.6318475268527e+02, 3.7309776047775e+01, 1.4403702667789e+02, 2.3833613526351e-03,-2.0281133917982e-04, 6.3880344647023e-05, 5.4358766163623e-06, 2.2334069605323e-03,-1.9858753399487e-04, 6.7162939602395e-05, 5.9719176966777e-06
87,1177.00,0.001,-6.565,8.6943588552686e+01,2.6439,50.2876,2.2076,16.5755,3.0148,0.0000,5.7759,0.1565,7.2535,0.0000,0.0000,9.6417,3.0366,1.5327,0.5176,0.0000,0.0000,0.0000,0.0000,0.0000,-1.4073668020656e+03,-1.0724661820367e+03,2.3094205429018e+02,3.2884370886780e+01,1.2736744264383e+02,4.2491426e-01,4.6429864e-02,1.1612009e-02,8.5351557e-03,0.0000000e+00,5.0293118e-02,4.0668791e-03,6.3252698e-02,0.0000000e+00,0.0000000e+00,1.1124301e-01,1.9053335e-04,2.1363819e-02,2.7659745e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6366,1.3176750320417e+01,2.9903,-2.1725854150687e+02,-1.7100149595845e+02,3.1898110918470e+01,4.4065645469762e+00,1.6342209097628e+01,-1.6246253435725e+03,-1.2434676779952e+03, 2.6284016520865e+02, 3.7290935433756e+01, 1.4370965174146e+02, 2.3668574320233e-03,-2.0127640666775e-04, 6.3470047197603e-05, 5.3974619924806e-06, 2.2060638104596e-03,-1.9661915910710e-04, 6.7085480152714e-05, 5.9791066030745e-06
88,1176.00,0.001,-6.576,8.5939430580603e+01,2.6427,50.3894,2.2238,16.5036,3.0100,0.0000,5.7472,0.1572,7.2086,0.0000,0.0000,9.6403,3.0471,1.5493,0.5236,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3909601193644e+03,-1.0602810077697e+03,2.2818832529047e+02,3.2519705160260e+01,1.2583048401728e+02,4.2601262e-01,4.6912079e-02,1.1445829e-02,8.5596978e-03,0.0000000e+00,5.0324051e-02,4.1060313e-03,6.2960343e-02,0.0000000e+00,0.0000000e+00,1.1147679e-01,1.9039533e-04,2.1413478e-02,2.8069806e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6526,1.4184613102078e+01,2.9846,-2.3346234575192e+02,-1.8374119114639e+02,3.4310564541642e+01,4.7526085870516e+00,1.7556415411821e+01,-1.6244224651163e+03,-1.2440221989161e+03, 2.6249888983212e+02, 3.7272313747312e+01, 1.4338689942910e+02, 2.3505436726329e-03,-1.9975721891255e-04, 6.3064066496340e-05, 5.3593994799145e-06, 2.1790388596972e-03,-1.9467084503648e-04, 6.7006722507437e-05, 5.9862426205011e-06
89,1175.00,0.001,-6.588,8.4947994737006e+01,2.6414,50.4914,2.2398,16.4320,3.0047,0.0000,5.7174,0.1579,7.1640,0.0000,0.0000,9.6396,3.0572,1.5662,0.5297,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3747757601784e+03,-1.0482611754181e+03,2.2547014104912e+02,3.2159648589365e+01,1.2431431856612e+02,4.2710179e-01,4.7392583e-02,1.1281941e-02,8.5841287e-03,0.0000000e+00,5.0347001e-02,4.1450578e-03,6.2670276e-02,0.0000000e+00,0.0000000e+00,1.1171565e-01,1.9024118e-04,2.1462241e-02,2.8484125e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6687,1.5179719048306e+01,2.9798,-2.4944359867135e+02,-1.9630975169112e+02,3.6690844857389e+01,5.0942619799910e+00,1.8754522786275e+01,-1.6242193588498e+03,-1.2445709271093e+03, 2.6216098590651e+02, 3.7253910569356e+01, 1.4306884135240e+02, 2.3344265931351e-03,-1.9825415997656e-04, 6.2662591858353e-05, 5.3217006469017e-06, 2.1523423981615e-03,-1.9274310129900e-04, 6.6926800900221e-05, 5.9933211261125e-06
90,1174.00,0.001,-6.600,8.3969515276824e+01,2.6402,50.5936,2.2558,16.3609,2.9990,0.0000,5.6867,0.1586,7.1197,0.0000,0.0000,9.6396,3.0671,1.5831,0.5359,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3588161169771e+03,-1.0364083590356e+03,2.2278807168672e+02,3.1804270790401e+01,1.2281923998932e+02,4.2818156e-01,4.7871177e-02,1.1120336e-02,8.6084373e-03,0.0000000e+00,5.0362244e-02,4.1839334e-03,6.2382453e-02,0.0000000e+00,0.0000000e+00,1.1195959e-01,1.9007097e-04,2.1510140e-02,2.8902571e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.6849,1.6161828473950e+01,2.9756,-2.6519981700564e+02,-2.0870535271036e+02,3.9038430221660e+01,5.4314545465721e+00,1.9936293447301e+01,-1.6240159339827e+03,-1.2451137117460e+03, 2.6182650190838e+02, 3.7235725336973e+01, 1.4275553343662e+02, 2.3185117758481e-03,-1.9676756349542e-04, 6.2265787892306e-05, 5.2843757363319e-06, 2.1259832260817e-03,-1.9083637116902e-04, 6.6845840927860e-05, 6.0003378925643e-06
91,1173.00,0.001,-6.611,8.3004185989841e+01,2.6389,50.6959,2.2716,16.2902,2.9928,0.0000,5.6552,0.1593,7.0758,0.0000,0.0000,9.6403,3.0765,1.6002,0.5421,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3430830311747e+03,-1.0247238365503e+03,2.2014258176840e+02,3.1453628587779e+01,1.2134548203008e+02,4.2925176e-01,4.8347673e-02,1.0961000e-02,8.6326120e-03,0.0000000e+00,5.0370046e-02,4.2226335e-03,6.2096832e-02,0.0000000e+00,0.0000000e+00,1.1220859e-01,1.8988479e-04,2.1557207e-02,2.9325018e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7011,1.7130742808236e+01,2.9720,-2.8072907900188e+02,-2.2092659012248e+02,4.1352894844517e+01,5.7641287765109e+00,2.1101535636192e+01,-1.6238121101766e+03,-1.2456504266728e+03, 2.6149547661291e+02, 3.7217757364290e+01, 1.4244701766627e+02, 2.3028039626902e-03,-1.9529771814546e-04, 6.1873796966061e-05, 5.2474338051558e-06, 2.0999688088099e-03,-1.8895103886053e-04, 6.6763960251815e-05, 6.0072890583424e-06
92,1172.00,0.001,-6.623,8.2052164388064e+01,2.6377,50.7983,2.2874,16.2199,2.9862,0.0000,5.6230,0.1599,7.0323,0.0000,0.0000,9.6417,3.0856,1.6174,0.5484,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3275778530512e+03,-1.0132085332234e+03,2.1753404132983e+02,3.1107767367270e+01,1.1989322483210e+02,4.3031222e-01,4.8821889e-02,1.0803923e-02,8.6566414e-03,0.0000000e+00,5.0370661e-02,4.2611345e-03,6.1813373e-02,0.0000000e+00,0.0000000e+00,1.1246261e-01,1.8968277e-04,2.1603469e-02,2.9751338e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7174,1.8086300347610e+01,2.9687,-2.9602996353384e+02,-2.3297243472781e+02,4.3633898769008e+01,6.0922384913626e+00,2.2250098756667e+01,-1.6236078165850e+03,-1.2461809679512e+03, 2.6116794009884e+02, 3.7200005858633e+01, 1.4214332358876e+02, 2.2873071380719e-03,-1.9384487222450e-04, 6.1486741339883e-05, 5.2108828412862e-06, 2.0743054101598e-03,-1.8708743554671e-04, 6.6681269204238e-05, 6.0141711019592e-06
93,1171.00,0.001,-6.635,8.1113575310108e+01,2.6364,50.9007,2.3031,16.1499,2.9792,0.0000,5.5900,0.1606,6.9891,0.0000,0.0000,9.6437,3.0944,1.6347,0.5548,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3123014930112e+03,-1.0018630587395e+03,2.1496273536107e+02,3.0766722233124e+01,1.1846260041312e+02,4.3136280e-01,4.9293652e-02,1.0649087e-02,8.6805138e-03,0.0000000e+00,5.0364329e-02,4.2994140e-03,6.1532037e-02,0.0000000e+00,0.0000000e+00,1.1272163e-01,1.8946503e-04,2.1648951e-02,3.0181410e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7336,1.9028372598117e+01,2.9659,-3.1110149798879e+02,-2.4484219296826e+02,4.5881179254601e+01,6.4157476997762e+00,2.3381869205512e+01,-1.6234029910000e+03,-1.2467052517078e+03, 2.6084391461567e+02, 3.7182469932901e+01, 1.4184446961863e+02, 2.2720246010197e-03,-1.9240923751313e-04, 6.1104725025524e-05, 5.1747298622269e-06, 2.0489982080798e-03,-1.8524584443690e-04, 6.6597871315450e-05, 6.0209808192521e-06
94,1170.00,0.001,-6.646,8.0188514048494e+01,2.6351,51.0029,2.3187,16.0803,2.9718,0.0000,5.5564,0.1612,6.9463,0.0000,0.0000,9.6464,3.1027,1.6521,0.5612,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2972544657752e+03,-9.9068773910707e+02,2.1242887202864e+02,3.0430519005242e+01,1.1705369741578e+02,4.3240339e-01,4.9762800e-02,1.0496479e-02,8.7042177e-03,0.0000000e+00,5.0351285e-02,4.3374500e-03,6.1252789e-02,0.0000000e+00,0.0000000e+00,1.1298562e-01,1.8923171e-04,2.1693675e-02,3.0615109e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7499,1.9956861100378e+01,2.9633,-3.2594311331109e+02,-2.5653547313410e+02,4.8094543309423e+01,6.7346296097650e+00,2.4496766761899e+01,-1.6231975790863e+03,-1.2472232122412e+03, 2.6052341533806e+02, 3.7165148615007e+01, 1.4155046417768e+02, 2.2569590284554e-03,-1.9099099255495e-04, 6.0727835420092e-05, 5.1389809989306e-06, 2.0240513958154e-03,-1.8342650509165e-04, 6.6513863778226e-05, 6.0277153031816e-06
95,1170.00,0.001,-6.646,8.0188514048493e+01,2.6351,51.0029,2.3187,16.0803,2.9718,0.0000,5.5564,0.1612,6.9463,0.0000,0.0000,9.6464,3.1027,1.6521,0.5612,0.0000,0.0000,0.0000,0.0000,0.0000,-1.2972544657752e+03,-9.9068773910707e+02,2.1242887202864e+02,3.0430519005241e+01,1.1705369741578e+02,4.3240339e-01,4.9762800e-02,1.0496479e-02,8.7042177e-03,0.0000000e+00,5.0351285e-02,4.3374500e-03,6.1252789e-02,0.0000000e+00,0.0000000e+00,1.1298562e-01,1.8923171e-04,2.1693675e-02,3.0615109e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7499,1.9956861100378e+01,2.9633,-3.2594311331109e+02,-2.5653547313410e+02,4.8094543309423e+01,6.7346296097650e+00,2.4496766761899e+01,-1.6231975790863e+03,-1.2472232122412e+03, 2.6052341533806e+02, 3.7165148615006e+01, 1.4155046417768e+02, 2.2569590284553e-03,-1.9099099255495e-04, 6.0727835420091e-05, 5.1389809989306e-06, 2.0240513958153e-03,-1.8342650509165e-04, 6.6513863778225e-05, 6.0277153031816e-06
96,1171.00,0.001,-6.635,8.1113575310087e+01,2.6364,50.9007,2.3031,16.1499,2.9792,0.0000,5.5900,0.1606,6.9891,0.0000,0.0000,9.6437,3.0944,1.6347,0.5548,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3123014930109e+03,-1.0018630587393e+03,2.1496273536101e+02,3.0766722233117e+01,1.1846260041309e+02,4.3136280e-01,4.9293652e-02,1.0649087e-02,8.6805138e-03,0.0000000e+00,5.0364329e-02,4.2994140e-03,6.1532037e-02,0.0000000e+00,0.0000000e+00,1.1272163e-01,1.8946503e-04,2.1648951e-02,3.0181410e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7336,1.9028372598128e+01,2.9659,-3.1110149798904e+02,-2.4484219296847e+02,4.5881179254630e+01,6.4157476997814e+00,2.3381869205528e+01,-1.6234029910000e+03,-1.2467052517078e+03, 2.6084391461564e+02, 3.7182469932898e+01, 1.4184446961862e+02, 2.2720246010193e-03,-1.9240923751310e-04, 6.1104725025518e-05, 5.1747298622262e-06, 2.0489982080793e-03,-1.8524584443685e-04, 6.6597871315451e-05, 6.0209808192521e-06
97,1172.00,0.001,-6.623,8.2052164388033e+01,2.6377,50.7983,2.2874,16.2199,2.9862,0.0000,5.6230,0.1599,7.0323,0.0000,0.0000,9.6417,3.0856,1.6174,0.5484,0.0000,0.0000,0.0000,0.0000,0.0000,-1.3275778530507e+03,-1.0132085332230e+03,2.1753404132975e+02,3.1107767367259e+01,1.1989322483205e+02,4.3031222e-01,4.8821889e-02,1.0803923e-02,8.6566414e-03,0.0000000e+00,5.0370661e-02,4.2611345e-03,6.1813373e-02,0.0000000e+00,0.0000000e+00,1.1246261e-01,1.8968277e-04,2.1603469e-02,2.9751338e-01,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.7174,1.8086300347623e+01,2.9687,-2.9602996353421e+02,-2.3297243472813e+02,4.3633898769043e+01,6.0922384913697e+00,2.2250098756687e+01,-1.6236078165849e+03,-1.2461809679511e+03, 2.6116794009879e+02, 3.7200005858628e+01, 1.4214332358874e+02, 2.2873071380713e-03,-1.9384487222444e-04, 6.1486741339875e-05, 5.2108828412853e-06, 2.0743054101591e-03,-1.8708743554664e-04, 6.6681269204242e-05, 6.0141711019592e-06
